DEPTH_MD,X_LOC,Y_LOC,Z_LOC,CALI,RMED,RDEP,GR,NPHI,PEF,DRHO,DTC,SP,BS,Cluster,Lithology
1540.4704,520157.25,6753015.0,-1517.729858,17.623033524,0.6520445168120172,0.6518388329454453,5.081056764329907,0.5000147223,1.6718541950156394,0.012238970709972631,139.96002197,144.10794067,12.250000954,0,Lithology A
1540.6224,520157.21875,6753015.0,-1517.880249,17.733995438,0.652920070779421,0.6570533138271258,5.124652567629104,0.4966026247,1.7063409329574715,0.009874706211518735,140.73596191,143.81233215,12.250000954,0,Lithology A
1540.7744,520157.21875,6753015.0,-1518.030762,17.824882507,0.6496830843338193,0.6538426573787017,5.134837928792213,0.5074740052000001,1.7104829660779184,0.00994877134700156,141.37321472,144.17076111,12.250000954,0,Lithology A
1540.9264,520157.1875,6753015.0,-1518.181152,17.723119735999997,0.6587423897462044,0.6591762302520966,5.1292744446631495,0.5341312289,1.7520225579100892,0.014786206363722399,141.11962891,143.75344849,12.250000954,0,Lithology A
1541.0784,520157.15625,6753015.0,-1518.329346,17.82611084,0.6541324064597615,0.6559649390428722,5.114344789349662,0.5487107635,1.7991100121897599,0.018044611715479605,139.06047058,143.84104919,12.250000954,0,Lithology A
1541.2304,520157.125,6753015.0,-1518.476196,18.056419373,0.6393925318393354,0.64178178078339,5.134899829305585,0.5438944697,1.8212743397602795,0.01702588650154336,138.8296814,143.61367798,12.250000954,0,Lithology A
1541.3824,520157.125,6753015.5,-1518.622803,18.03368187,0.6321728250844483,0.6333598452556835,5.137909280651546,0.5376386046,1.7806329511479704,0.013048097814809811,137.52947998,143.5921936,12.250000954,0,Lithology A
1541.5344,520157.09375,6753015.5,-1518.769409,17.929288864,0.6446262545526663,0.6484149767509614,5.106427443007536,0.517927289,1.7378628218981065,0.011393897715902898,138.5345459,143.71685791,12.250000954,0,Lithology A
1541.6864,520157.0625,6753015.5,-1518.916016,17.901601790999997,0.6444716683152302,0.6477721019867781,5.120514546049843,0.5225771666,1.728483070390056,0.012394523063436746,138.79577637,143.84153748,12.250000954,0,Lithology A
1541.8384,520157.03125,6753015.5,-1519.062622,17.846839905,0.6610074608774411,0.6671770177872509,5.131279629483066,0.5217383503999999,1.7214565495203908,0.013105608122214665,137.82907104,144.19422913,12.250000954,0,Lithology A
1541.9904,520157.0,6753015.5,-1519.209106,17.922885895,0.6698871537371411,0.6775019361929795,5.080849587334977,0.5314598083,1.7629809171213573,0.009618423203660223,137.18768311,144.40338135,12.250000954,0,Lithology A
1542.1424,520156.96875,6753015.5,-1519.355835,17.843891144,0.6886125046910301,0.6978639985132458,5.078769086306919,0.5249338746,1.7790060648726813,0.0077627054873058675,136.87719727,144.89025879,12.250000954,0,Lithology A
1542.2944,520156.9375,6753015.5,-1519.502441,17.667221069,0.696244621483091,0.7074540093676235,5.092195029577934,0.5161083937,1.786310614897367,0.010575379133152369,135.58932495,146.00984192,12.250000954,0,Lithology A
1542.4464,520156.90625,6753015.5,-1519.649048,17.70438385,0.7024152387180216,0.7135944802063221,5.11790865196436,0.508402884,1.755130342824298,0.013577226697727908,134.64237976,145.92552185,12.250000954,0,Lithology A
1542.5984,520156.875,6753015.5,-1519.795654,17.730300903,0.7154593823656114,0.7281741992832551,5.088798325392196,0.5009409189,1.7454084969997585,0.013944060239269564,133.38481140000002,145.75,12.250000954,0,Lithology A
1542.7504,520156.875,6753015.5,-1519.942261,17.718261719,0.7115595675079271,0.7236467449518029,5.082517352650923,0.4979005158,1.7402065242219193,0.015773885942272137,132.34373474,146.33004761,12.250000954,0,Lithology A
1542.9024,520156.84375,6753015.5,-1520.088745,17.700931549,0.7067395511768503,0.7189370561565346,5.059843025929318,0.4766593277,1.7129036860433768,0.015231958962324446,132.28166199,145.89567566,12.250000954,0,Lithology A
1543.0544,520156.8125,6753015.5,-1520.235352,17.665111542000002,0.7039769033475292,0.7164618664403203,5.0683781635087675,0.47925511,1.6947873714878279,0.012944207994473331,132.1725769,146.28936768,12.250000954,0,Lithology A
1543.2064,520156.78125,6753015.5,-1520.381958,17.620292664,0.7040756608887005,0.7181100767667505,5.062949399092655,0.4880362153,1.7169907615597684,0.009291347632798886,132.78927612,146.12123108,12.250000954,0,Lithology A
1543.3584,520156.75,6753015.5,-1520.528687,17.576692581,0.7022198073336541,0.7143814374871745,5.034428747507234,0.5078777075,1.8151360916489374,0.007997593125032322,131.2996521,145.76164246,12.250000954,0,Lithology A
1543.5104,520156.71875,6753015.5,-1520.675293,17.573390960999998,0.6894821779351817,0.7014402416226194,5.027443517800915,0.5062496066,1.932179520523764,0.00907991313965384,134.86320496,146.03788757,12.250000954,0,Lithology A
1543.6624,520156.6875,6753015.5,-1520.821899,17.744819641,0.6820116417937769,0.6908100655329734,5.021170424547864,0.4995771646,1.992012649956695,0.011350560667741873,137.9969635,146.14385986,12.250000954,0,Lithology A
1543.8144,520156.65625,6753015.5,-1520.968384,17.975227355999998,0.6864149945130458,0.6919328035525727,5.057142270346136,0.5074419975,1.9667456383820614,0.01274442818055827,138.31675719999998,145.90763855,12.250000954,0,Lithology A
1543.9664,520156.625,6753016.0,-1521.11499,18.026039124,0.684533407759495,0.6900779322324679,5.061668936673859,0.5389086604,1.8614338901807292,0.014108664472466776,139.15692139,146.20227051,12.250000954,0,Lithology A
1544.1184,520156.59375,6753016.0,-1521.2615970000002,17.935064316,0.6936726362339295,0.6990908997624833,5.101919695925777,0.5640084147,1.806046751024418,0.014116687444137467,140.41195679,146.24557495,12.250000954,0,Lithology A
1544.2704,520156.59375,6753016.0,-1521.408203,18.094226837,0.7007344863206307,0.7072881806562515,5.111000811575642,0.5540524721,1.8086555402063642,0.014377511164799267,141.24380493,145.71473694,12.250000954,0,Lithology A
1544.4224,520156.5625,6753016.0,-1521.55481,18.217514038,0.6989899302562943,0.704784718713695,5.116254626358175,0.515730679,1.8360427973435878,0.014795515943652441,142.80470276,145.62844849,12.250000954,0,Lithology A
1544.5744,520156.53125,6753016.0,-1521.701538,18.165027618,0.6837477479239853,0.68774890610993,5.146005192857172,0.5061086415999999,1.8209438795975914,0.02518925616935927,144.89466858,145.09039307,12.250000954,0,Lithology A
1544.7264,520156.5,6753016.0,-1521.848022,18.200872421,0.6560540171747544,0.6575002720485668,5.160147635099547,0.5194485784,1.7793586421060807,0.037832712826347065,146.67576599,144.60006714,12.250000954,0,Lithology A
1544.8784,520156.46875,6753016.0,-1521.9946289999998,18.242044449,0.6190055449780781,0.6159119204732371,5.115577814686314,0.5364149809000001,1.7925892983246317,0.04100591392604428,145.9370575,144.03445435,12.250000954,0,Lithology A
1545.0304,520156.4375,6753016.0,-1522.141235,18.228624344,0.5876269845427778,0.5851899711870507,5.140169578265701,0.5463170409,1.8519793520506733,0.03132342011537499,143.67791748,143.51739502,12.250000954,0,Lithology A
1545.1824,520156.40625,6753016.0,-1522.287842,18.363790512,0.5803459621258292,0.5794526894901717,5.163362842609496,0.5514236093,1.891845800163452,0.019846628190871244,143.90737915,144.00492859,12.250000954,0,Lithology A
1545.3344,520156.375,6753016.0,-1522.434448,18.208984375,0.5828365261007565,0.581474594802748,5.174161183046814,0.5443330407,1.9064991897469512,0.011050528186345542,144.65744019,143.18307495,12.250000954,0,Lithology A
1545.4864,520156.34375,6753016.0,-1522.581055,18.163999557,0.5686793522053737,0.5662224969204291,5.175292890617833,0.5228999853,1.8727606735968345,0.006909407870585232,145.58233643,142.41667175,12.250000954,0,Lithology A
1545.6384,520156.34375,6753016.0,-1522.727783,18.289070129,0.554638456805686,0.5500404314402962,5.17511245919854,0.5054017901,1.8345450193346555,0.00677463803074092,145.21490479,143.30856323,12.250000954,0,Lithology A
1545.7904,520156.3125,6753016.0,-1522.874268,18.436929703,0.5605332444291906,0.5582033188132658,5.15411179278307,0.5001724362,1.8244269681504277,0.00950195787377791,145.78839111,143.52313232,12.250000954,0,Lithology A
1545.9424,520156.28125,6753016.0,-1523.020874,18.508827209,0.5621632784956068,0.5609334082923361,5.171423009934727,0.4982188939999999,1.8442168479864107,0.013150681688671813,144.97386169,143.29264832,12.250000954,0,Lithology A
1546.0944,520156.25,6753016.0,-1523.16748,18.328582764,0.5779288077175739,0.5749193096415256,5.136038778989353,0.5036992431,1.8771083299085378,0.020328709478913687,142.87908936,143.53707886,12.250000954,0,Lithology A
1546.2464,520156.21875,6753016.0,-1523.314087,18.368362427,0.5983154758181686,0.5973432361739505,5.071733436599759,0.5041244029999999,1.8585087546993169,0.017918037473792055,142.84431458,143.52410889,12.250000954,0,Lithology A
1546.3984,520156.1875,6753016.0,-1523.460693,18.362337112,0.6122519295370813,0.6109039409868995,5.06090025840362,0.4980435668999999,1.8018176633231802,0.013446978074485019,140.74053955,143.07136536,12.250000954,0,Lithology A
1546.5504,520156.15625,6753016.0,-1523.6073,18.287244797,0.6110075103130654,0.6082121038753238,5.064317598558719,0.4917102456,1.7345410281982754,0.014155245616430995,139.25178528,143.15863037,12.250000954,0,Lithology A
1546.7024,520156.125,6753016.5,-1523.753906,18.230478287,0.598382121390366,0.5941591539508769,5.064696219115131,0.4888897538,1.67825765797562,0.011035731691512656,139.16824341,143.19143677,12.250000954,0,Lithology A
1546.8544,520156.09375,6753016.5,-1523.900513,18.137458801,0.6163384176828944,0.6129353825664464,5.080609454779218,0.4998818934,1.6903138136070495,0.0029795461405286313,136.1879425,143.80822754,12.250000954,0,Lithology A
1547.0064,520156.09375,6753016.5,-1524.0471189999998,18.209169388,0.6401375445741513,0.6358229012886158,5.081975600804422,0.5194566846,1.7409866786005306,0.001172278612850084,134.7258606,143.90731812,12.250000954,0,Lithology A
1547.1584,520156.0625,6753016.5,-1524.193726,18.289878845,0.6653838107280796,0.6623039397562516,5.08014049906466,0.537997663,1.8137319023443548,0.0039692770865876964,134.48434448,143.35137939,12.250000954,0,Lithology A
1547.3104,520156.03125,6753016.5,-1524.340332,18.276191711,0.7184622556730009,0.7206505508769726,5.104168790715127,0.538392961,1.8555712351242495,0.00660256451971542,134.07472229,143.68077087,12.250000954,0,Lithology A
1547.4624,520156.0,6753016.5,-1524.486938,18.338558197,0.724624078293219,0.7253117359439871,5.136079428568447,0.5249425173,1.8859949454726044,0.007974158024103664,136.28611755,144.0,12.250000954,0,Lithology A
1547.6144,520155.96875,6753016.5,-1524.633423,18.46015358,0.7113439668303774,0.709882755825517,5.152452803215333,0.5274779797,1.8736220378880597,0.006514951739338869,139.50132751,143.96063232,12.250000954,0,Lithology A
1547.7664,520155.9375,6753016.5,-1524.780151,18.594047546,0.7138105888464745,0.7138342347235915,5.168030043549222,0.5418722034000001,1.7760615699414029,0.00922113436094717,142.2217865,143.66305542,12.250000954,0,Lithology A
1547.9184,520155.90625,6753016.5,-1524.926758,18.578760147,0.705279187993443,0.7087235502875644,5.1780694616521,0.5562454461999999,1.6847634075529865,0.010816617300867002,141.59326172,143.46095276,12.250000954,0,Lithology A
1548.0704,520155.875,6753016.5,-1525.073364,18.706388474,0.6973752259158376,0.702884259864737,5.2013510691527065,0.5568346381,1.6736481070909308,0.006806702947471399,140.94363403,143.67076111,12.250000954,0,Lithology A
1548.2224,520155.84375,6753016.5,-1525.219971,18.626651764,0.6772575789759852,0.6801133801138084,5.230272461063587,0.5481154919,1.747545977629802,0.003355518744776793,139.70593262,143.7350769,12.250000954,0,Lithology A
1548.3744,520155.84375,6753016.5,-1525.366577,18.61299324,0.6541250312835525,0.6532846484729493,5.220553097618818,0.5367900133,1.787592780608331,0.006281020427280605,139.54942322,143.84170532,12.250000954,0,Lithology A
1548.5264,520155.8125,6753016.5,-1525.513062,18.61362648,0.6381969754491509,0.637941561527418,5.18948266968325,0.5226031542,1.7655877011509649,0.003679835393202884,139.51086426,143.40010071,12.250000954,0,Lithology A
1548.6784,520155.78125,6753016.5,-1525.659668,18.531118393,0.6294683450933984,0.6303531238923982,5.14666297080115,0.5071598291,1.750694264804808,-0.0007456849539322791,137.63954163,143.63583374,12.250000954,0,Lithology A
1548.8304,520155.75,6753016.5,-1525.806274,18.414871216,0.6375692665483441,0.6386925335166626,5.123588615391574,0.5003693104,1.723680668369087,-0.00013859260351111033,136.3037262,143.61941528,12.250000954,0,Lithology A
1548.9824,520155.71875,6753016.5,-1525.953003,18.402296066,0.6478343156491588,0.6475673465443418,5.1150030991799476,0.5018401742,1.6913695456470428,0.0010419766537290752,135.49917603,143.10974121,12.250000954,0,Lithology A
1549.1344,520155.6875,6753016.5,-1526.099609,18.455429077,0.6635199399875518,0.6638072979952397,5.104541327275228,0.5148112774,1.6723742594195936,-0.004484581721522076,134.62612915,142.78657532,12.250000954,0,Lithology A
1549.2864,520155.65625,6753016.5,-1526.246216,18.501531601,0.6992058409049036,0.7000596059544484,5.079343823401801,0.5307945013,1.6772690808666126,-0.005994043439208716,134.1237793,143.02558899,12.250000954,0,Lithology A
1549.4384,520155.625,6753017.0,-1526.392822,18.608230591,0.7242967118238557,0.7255736259177284,5.056529559099143,0.5441992283,1.709886874795,-0.003068481979263041,134.16206359999998,142.95079041,12.250000954,0,Lithology A
1549.5904,520155.59375,6753017.0,-1526.539307,18.674184799,0.7336155092037965,0.7350284130735099,5.153572122833887,0.5696976185,1.744802302743953,-0.00192310798734927,135.09156799,142.8989563,12.250000954,0,Lithology A
1549.7424,520155.5625,6753017.0,-1526.685913,18.533182144,0.7439267387151327,0.745761534613796,5.228985719808229,0.5680961013,1.7841648870064044,-0.0015045432577940657,136.77328491,142.74047852,12.250000954,0,Lithology A
1549.8944,520155.5625,6753017.0,-1526.83252,18.5157547,0.7191721070307693,0.7176830410116837,5.231866373267553,0.5496866107,1.8220131196992015,0.0004125134046449048,138.69737244,142.74703979,12.250000954,0,Lithology A
1550.0464,520155.53125,6753017.0,-1526.979126,18.559854507,0.6845556519981656,0.6793958506813391,5.2237899127626575,0.5236813426,1.8168339593329503,0.0011290213155083142,140.12086487,143.16896057,12.250000954,0,Lithology A
1550.1984,520155.5,6753017.0,-1527.125854,18.552957535,0.6663545775486086,0.6603616393094551,5.20819624542144,0.5131629704999999,1.7884625925477224,0.003311309358861477,141.44116211,143.22866821,12.250000954,0,Lithology A
1550.3504,520155.46875,6753017.0,-1527.272461,18.640295029,0.6586523476863937,0.652678227827687,5.156426018557135,0.5218433142,1.7596038691294182,0.00404299706188314,141.96507263,143.34350586,12.250000954,0,Lithology A
1550.5024,520155.4375,6753017.0,-1527.418945,18.715753555,0.6598832384301566,0.6536931786089484,5.129393873725215,0.515427053,1.731732443794494,0.005085211069570663,141.50260925,143.53625488,12.250000954,0,Lithology A
1550.6544,520155.40625,6753017.0,-1527.565552,18.753196716,0.6636072734303872,0.6572907032099365,5.167116803827786,0.5019257068999999,1.7149424892906138,0.005920497018447568,140.78198242,143.16551208,12.250000954,0,Lithology A
1550.8064,520155.375,6753017.0,-1527.712158,18.852939606,0.664131850028394,0.6572588856680307,5.166684978814669,0.4983322918,1.707038966218055,0.00438329282040942,139.87420654,143.09054565,12.250000954,0,Lithology A
1550.9584,520155.34375,6753017.0,-1527.858765,18.872692108,0.6544390789948911,0.6476903919559613,5.146967022384983,0.5190551281,1.7290188507522293,0.004576650639283823,139.04425049,143.35728455,12.250000954,0,Lithology A
1551.1104,520155.3125,6753017.0,-1528.0053710000002,18.787881851,0.665314589568096,0.6596268944002258,5.12329863841064,0.5435406566,1.7715862183304325,0.007366240907366968,139.62832642,142.5475769,12.250000954,0,Lithology A
1551.2624,520155.3125,6753017.0,-1528.1521,18.831209183,0.6866045694807373,0.6801445089297198,5.088553319090806,0.5599543452,1.7865617313120494,0.005934325507896173,141.0771637,142.40649414,12.250000954,0,Lithology A
1551.4144,520155.28125,6753017.0,-1528.298584,18.723791122,0.69307934815938,0.6847062686865696,5.118160092004712,0.5474057794,1.7612316308831482,0.008740430605099441,140.76896667,142.53034973,12.250000954,0,Lithology A
1551.5664,520155.25,6753017.0,-1528.44519,18.572458267,0.6931005984250145,0.6874951418395296,5.151118252824467,0.5310766101,1.7037517867090384,0.02310297544500308,139.42393494,142.24229431,12.250000954,0,Lithology A
1551.7184,520155.21875,6753017.0,-1528.591797,18.587427139000003,0.6824639417383341,0.6776789526821473,5.1497150022953475,0.5184598565,1.6795612914112508,0.026591328789814794,137.48548889,141.62844849,12.250000954,0,Lithology A
1551.8704,520155.1875,6753017.0,-1528.7384029999998,18.612627029,0.6755057301158005,0.6698590594694759,5.169240758278134,0.5150981545000001,1.6971167022592266,0.016114087991331946,136.03439331,141.25704956,12.250000954,0,Lithology A
1552.0224,520155.15625,6753017.0,-1528.88501,18.579399109,0.6769208125754403,0.673013431017845,5.182877812324004,0.5188031793,1.7105257212948037,0.012340341510886617,135.47186279,141.58940125,12.250000954,0,Lithology A
1552.1744,520155.125,6753017.5,-1529.031616,18.602128983,0.6779539803970799,0.675734625156055,5.174182864075297,0.5219134092000001,1.7230402988708176,0.012073280848824409,134.79936218,141.84695435,12.250000954,0,Lithology A
1552.3264,520155.09375,6753017.5,-1529.178223,18.849363327,0.6831177759520303,0.6813615769695636,5.167288159644187,0.5385396481,1.7294209629399138,0.009927722280764554,134.28494263,141.42929077,12.250000954,0,Lithology A
1552.4784,520155.0625,6753017.5,-1529.324829,18.678365707,0.6809037699072266,0.676062544908682,5.17244810785965,0.5570792556,1.7333300098577509,0.01050032175865624,135.97787476,141.54019165,12.250000954,0,Lithology A
1552.6304,520155.0625,6753017.5,-1529.471436,18.544384003,0.6791508678528057,0.6714062402582496,5.187178980990283,0.5633000135,1.7293540541567758,0.011049749834932895,135.73042297,141.63189697,12.250000954,0,Lithology A
1552.7824,520155.03125,6753017.5,-1529.618042,18.734689713,0.6900838213125196,0.6843982482204879,5.2026709027866,0.5493504404999999,1.7217663404362336,0.012406966791186897,134.18682861,141.84809875,12.250000954,0,Lithology A
1552.9344,520155.0,6753017.5,-1529.764648,18.927482605,0.6996891009104698,0.6944225024411778,5.209392094265047,0.5306666493,1.706896318728529,0.014115134619114992,134.31425476,141.61105347,12.250000954,0,Lithology A
1553.0864,520154.96875,6753017.5,-1529.911255,18.749183655,0.7090449077163337,0.7039095068041229,5.233050960139578,0.5019905567,1.6780521671240907,0.013293919972381081,134.32122803,140.69439697,12.250000954,0,Lithology A
1553.2384,520154.9375,6753017.5,-1530.057861,18.527057648,0.712177961824305,0.7079536797317505,5.24040972583713,0.4739414752,1.682326625107266,0.007357903812156313,134.89498901,141.04101563,12.250000954,0,Lithology A
1553.3904,520154.90625,6753017.5,-1530.204468,18.538394928,0.7083352841623476,0.7023770295521415,5.1972084776802125,0.4634128510999999,1.7131594839063427,0.0017850202030799034,135.41844177,141.26049805,12.250000954,0,Lithology A
1553.5424,520154.875,6753017.5,-1530.351074,18.438425064,0.7116590418426445,0.7063952769604538,5.173826579475482,0.4807582796,1.7370479084647406,-0.0011526330262958372,135.26712036,141.36613464,12.250000954,0,Lithology A
1553.6944,520154.84375,6753017.5,-1530.497681,18.376424789,0.7197934740577073,0.7150758807683948,5.164221937227577,0.5007372499,1.729192811826486,-0.0023252733538840823,135.92706299,141.42192078,12.250000954,0,Lithology A
1553.8464,520154.8125,6753017.5,-1530.6442869999998,18.56451416,0.8015726158543973,0.7214025998347845,5.16513825912094,0.4990049899,1.6957028004518209,-0.0008079382942625418,136.74258423,141.35351563,12.250000954,0,Lithology A
1553.9984,520154.8125,6753017.5,-1530.790894,18.602607727,0.8026503524659921,0.7304433553324678,5.2061107717175865,0.4824401735999999,1.6873516617662863,0.002331924649031429,136.80729675,141.62745667,12.250000954,0,Lithology A
1554.1504,520154.78125,6753017.5,-1530.9375,18.773155212,0.738535758699405,0.7351080336465303,5.290387140510992,0.4955427945,1.6852463039322036,0.006601521826395746,137.39794922,141.46128845,12.250000954,0,Lithology A
1554.3024,520154.75,6753017.5,-1531.083984,18.866704941,0.7360334644560405,0.7325280317077613,5.362102702065642,0.5108603835000001,1.6882001457824978,0.007029044285154883,137.93344116,141.47506714,12.250000954,0,Lithology A
1554.4544,520154.71875,6753017.5,-1531.230591,18.701141357,0.7376194832154823,0.7282912552624103,5.3672359961924645,0.5238354206,1.68120644379463,0.0056376221031541555,136.98338318,141.07972717,12.250000954,0,Lithology A
1554.6064,520154.6875,6753017.5,-1531.377319,18.834804535,0.7228745119977051,0.7109583564284632,5.303294128150227,0.5355493426,1.6529675112800268,0.006238766263464292,135.88819885,140.72276306,12.250000954,0,Lithology A
1554.7584,520154.65625,6753018.0,-1531.523926,19.024000168,0.7022263045968964,0.6941451198528494,5.268514071843645,0.5487249493999999,1.6373005328946415,0.006275021407720007,134.96177673,141.00082397,12.250000954,0,Lithology A
1554.9104,520154.625,6753018.0,-1531.670532,19.052984238,0.7002736879262499,0.6922727856881472,5.256607663652098,0.5542315245,1.630824235629501,0.0049303459450556145,134.21047974,140.52706909,12.250000954,0,Lithology A
1555.0624,520154.59375,6753018.0,-1531.817139,19.06785965,0.6988514953763686,0.6891305933124666,5.205903850993067,0.5294742584000001,1.6358733455277144,0.007829374898583367,133.61779785,139.65534973,12.250000954,0,Lithology A
1555.2144,520154.59375,6753018.0,-1531.963623,19.165552139000003,0.6939304959383338,0.6840607506563702,5.1773043371173255,0.5202984214,1.6579875400959936,0.011533495303556325,132.27708435,139.28132629,12.250000954,0,Lithology A
1555.3664,520154.5625,6753018.0,-1532.110229,19.098924637,0.6957284823320884,0.6880135399469521,5.170846065619051,0.5338968635,1.6733975645718362,0.010600310659628586,132.57780457,139.09498596,12.250000954,0,Lithology A
1555.5184,520154.5625,6753018.0,-1532.256836,19.014858246,0.6979987739249812,0.6886312156226931,5.1627699573556205,0.5565246939999999,1.6803087369775271,0.010436166578253633,134.61276245,138.72161865,12.250000954,0,Lithology A
1555.6704,520154.53125,6753018.0,-1532.403442,19.146518707,0.6942857557371589,0.6829756810027824,5.159338423671247,0.5637459754999999,1.6858698069301685,0.009291606912480863,135.7885437,138.28526306,12.250000954,0,Lithology A
1555.8224,520154.5,6753018.0,-1532.550171,19.327964783,0.6829246483158398,0.6707075178672149,5.182282336832451,0.5410377979,1.6877431014652247,0.004995376107214216,135.95985413,138.1235199,12.250000954,0,Lithology A
1555.9744,520154.46875,6753018.0,-1532.696777,19.499307632,0.6567752890022726,0.6434210940918437,5.209081504643583,0.5145587921,1.689080143429094,0.0025937462301137003,135.62762451,137.70193481,12.250000954,0,Lithology A
1556.1264,520154.4375,6753018.0,-1532.843262,19.570194244,0.6345180280197409,0.6197573973083615,5.2023185799484635,0.5057126284000001,1.678024207146582,0.004284509068499775,135.46418762,137.30822754,12.250000954,0,Lithology A
1556.2784,520154.40625,6753018.0,-1532.989868,19.628698349,0.6197019116314643,0.6041386588947653,5.216254938194493,0.5192071199,1.666543327075172,0.006411684847789405,135.56996155,137.52755737,12.250000954,0,Lithology A
1556.4304,520154.375,6753018.0,-1533.136475,19.59214592,0.6080187826882575,0.5933378453829788,5.221982984482092,0.5335829258,1.7055090948025073,0.010428115012968005,136.88452148,138.19226074,12.250000954,0,Lithology A
